2452193,1362.2797
2452194,1362.3178
2452195,1362.2163
2452196,1361.967
2452197,1361.6505
2452198,1361.4918
2452199,1361.4205
2452200,1361.3955
2452201,1361.4317
2452202,1361.5586
2452203,1361.6872
2452204,1361.7382
2452205,1361.7866
2452206,1361.899
2452207,1361.9027
2452208,1361.7287
2452209,1361.471
2452210,1361.3069
2452211,1361.0762
2452212,1360.7986
2452213,1360.6993
2452214,1360.7742
2452215,1360.9512
2452216,1361.1114
2452217,1361.2717
2452218,1361.5049
2452219,1361.6738
2452220,1361.6671
2452221,1361.5415
2452222,1361.0746
2452223,1360.7005
2452224,1360.7102
2452225,1361.0939
2452226,1361.3066
2452227,1361.5535
2452228,1361.8317
2452229,1361.9345
2452230,1361.8878
2452231,1361.5783
2452232,1361.455
2452233,1361.4596
2452234,1361.5503
2452235,1361.9108
2452236,1362.1089
2452237,1362.1573
2452238,1362.2304
2452239,1362.2072
2452240,1362.0251
2452241,1361.7706
2452242,1361.5032
2452243,1361.28
2452244,1361.0252
2452245,1360.9877
2452246,1361.1049
2452247,1361.2531
2452248,1361.4379
2452249,1361.455
2452250,1361.5163
2452251,1361.7858
2452252,1362.1997
2452253,1362.3284
2452254,1362.1155
2452255,1361.9644
2452256,1361.9705
2452257,1362.0482
2452258,1362.0079
2452259,1361.9247
2452260,1362.052
2452261,1362.3028
2452262,1362.5275
2452263,1362.4911
2452264,1362.1184
2452265,1361.7569
2452266,1361.6113
2452267,1361.3361
2452268,1361.122
2452269,1361.3632
2452270,1361.568
2452271,1361.8556
2452272,1362.04
2452273,1362.2864
2452274,1362.6109
2452275,1362.7272
2452276,1362.6575
2452277,1362.426
2452278,1362.2955
2452279,1362.3842
2452280,1362.481
2452281,1362.4739
2452282,1362.5796
2452283,1362.5995
2452284,1362.1637
2452285,1361.7947
2452286,1361.6416
2452287,1361.7874
2452288,1361.9611
2452289,1362.136
2452290,1362.1494
2452291,1362.0543
2452292,1361.9875
2452293,1362.2164
2452294,1362.3603
2452295,1362.4362
2452296,1362.3713
2452297,1362.5319
2452298,1362.5757
2452299,1362.4168
2452300,1362.3837
2452301,1362.5524
2452302,1362.7228
2452303,1362.5759
2452304,1362.2274
2452305,1361.9754
2452306,1361.8108
2452307,1361.7985
2452308,1361.8536
2452309,1362.0756
2452310,1362.3494
2452311,1362.3695
2452312,1362.3896
2452313,1362.4097
2452314,1362.4298
2452315,1362.4476
2452316,1362.3
2452317,1362.0822
2452318,1361.9025
2452319,1361.8981
2452320,1362.1052
2452321,1362.4105
2452322,1362.4184
2452323,1362.3769
